,fname,text,url
87,ok.io pixel vault whats on inhabitants stories,"ok.io pixel vault whats on inhabitants stories.   🟠 Inhabitants Stories - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed EventsLearn About Pixel VaultOverviewHistoryEcosystemGamificationMerch StoreResourcesOfficial LinksPowered By GitBook🟠 Inhabitants StoriesEverything you need to know about the Inhabitants Stories collectionThe window to claim a free Inhabitants Story 0 is open if you held a Generative Inhabitants Identity or MintPass #1, during the snapshot at 11am EDT on 24 October 24, 2022. Holders of Core Identities or PUNKS Comic 1: Special Edition were airdropped a Collector's Edition of Story 0 – no further action required.The claim window is open until the release of Story 1 (Date TBC)Link to Mint: https://enterthevault.app/minting/the-pulse/​Link to Watch: https://enterthevault.app/stories/​On this page, you'll find:​context behind the Inhabitants Stories​details of the collectionContextOne of the core pillars of Pixel Vault is developing crypto-native IP, and telling their stories. After all, that was how Pixel Vault came to be - by telling the stories behind CryptoPunks. It's through stories that we'll get to know more about the Inhabitants Universe. How did the world come to be? Who are the Identities? What challenges do they face? What role do the DOTs play? What is life like on the different planets? In Aug 2022, Pixel Vault shared that: ""Another extraordinary comic artist, also of Marvel pedigree, will bring the upcoming MetaHero comics to life. Comics will be available to view online, open to all, and they will introduce characters, lore and stories. You can expect these to be much more than your average comic book""Inhabitants Stories is exactly that. They're not just static digital comics like PUNKS Comic or Origin Stories – instead, they're animated shorts that are free to view, with an additional digital collectible.DetailsStory 0: The PulseThere are 2 versions of the Story 0 collectible digital token:​Main Edition: free-to-mint for holders of a Generative Identity or MintPass #1 during the snapshot at 11am EDT on 24 October 24, 2022​Collector's Edition: airdropped to all holders of a Core Identity or PUNKS Comic Issue #1: Special Edition​What's On - Previous⭐️ DashboardNext - What's On🟠 Origin Stories: Burn to ClaimLast modified 4mo agoCopy linkOn this pageContextDetails ",https://denze.gitbook.io/pixel-vault/whats-on/inhabitants-stories
88,ok.io pixel vault whats on complete,"ok.io pixel vault whats on complete.   🟢 Completed Events - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed Events🟢 Community Content Challenge🟢 POWer Up Summer🟢 Elite Ape Comic: Apes Out on the TownLearn About Pixel VaultOverviewHistoryEcosystemGamificationMerch StoreResourcesOfficial LinksPowered By GitBook🟢 Completed EventsPages contained in this section relate to events that have now been completed.Eventually, the information contained in those pages will be migrated to the Learn About Pixel Vault section.Previous🗞 Blockchain Gaming Ecosystem NewsNext🟢 Community Content ChallengeLast modified 5mo agoCopy link ",https://denze.gitbook.io/pixel-vault/whats-on/complete
89,ok.io pixel vault whats on complete elite ape comic#context,"ok.io pixel vault whats on complete elite ape comic#context.   🟢 Elite Ape Comic: Apes Out on the Town - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed Events🟢 Community Content Challenge🟢 POWer Up Summer🟢 Elite Ape Comic: Apes Out on the TownLearn About Pixel VaultOverviewHistoryEcosystemGamificationMerch StoreResourcesOfficial LinksPowered By GitBook🟢 Elite Ape Comic: Apes Out on the TownEverything you need to know about the Apes Out on the Town comicThe mint window for the Elite Ape Comic and the commemorative NFT for Ape Madness participants closed at 5pm EDT on Thursday 28 July 2022.On this page, you'll find:​context behind the Apes Out on the Town comic​details of the mint mechanicsuseful resources​ContextApes Out on the Town is a comic following the story of the Elite Apes. Who are the Elite Apes?In June 2021, shortly after releasing PUNKS Comic #1, Pixel Vault held a bracket style competition called Ape Madness:the Bored Ape Yacht Club community submitted names and backstories of their ApesPixel Vault narrowed down the submissions to 64PUNKS Comic #1 holders voted on their favourites over 3 rounds, ultimately leaving 8 winners - the Elite Apes All participants of Ape Madness were eligible to claim a commemorative NFT illustrated by Chris WahlHere's the official synopsis:In their constant pursuit of relieving boredom, a small crew of apes travel to Origin City for a night out on the town. Readers of PUNKS #2 will recognize the familiar faces of Hanzo, Lone Star, Kiki, Biz, Tropo, Gold-Rilla, King Blackbored, and BBA as they all try to help a blacked-out Biz retrace his steps from the previous night’s adventures. (source)​Mint MechanicsWhat you need to know:Deadline: minting for the comic opened until 5pm EDT on Thursday 28 July 2022Price: Free, but you need to burn 1 Elite Ape Entry Coin for each comicAvailable Supply: maximum supply is limited to 13,328 (i.e. the number of Elite Ape Entry Coins available when the mint window opened)What is an Elite Ape Entry Coin?Elite Ape Entry Coins are NFTs which Pixel Vault distributed to holders of Pixel Vault and/or Bored Ape Yacht Club assets, for the release of the Elite Ape Collector's Editions of PUNKS Comic #2. It acted as a raffle ticket for the opportunity to mint the Collector's Editions, and to mint, collectors needed to burn their Entry Coin. The original 19,328 supply of Entry Coins was reduced to 13,328 after the Elite Ape Collector's Edition mint.ResourcesOfficial announcementPUNKS by Pixel VaultOfficial Mint LinkPrevious🟢 POWer Up SummerNext - Learn About Pixel VaultOverviewLast modified 5mo agoCopy linkOn this pageContextMint MechanicsResources ",https://denze.gitbook.io/pixel-vault/whats-on/complete/elite-ape-comic#context
90,ok.io pixel vault whats on origin stories#gamification,"ok.io pixel vault whats on origin stories#gamification.   🟠 Origin Stories: Burn to Claim - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed EventsLearn About Pixel VaultOverviewHistoryEcosystemGamificationMerch StoreResourcesOfficial LinksPowered By GitBook🟠 Origin Stories: Burn to ClaimEverything you need to know about the Origin Stories burn-to-claim mechanicThe burn-to-claim window for Origin Stories Issue 4 is open for all holders of:Origin Stories Issue 1Origin Stories Issue 2Origin Stories Issue 3If you want, you can burn your Issue 1, 2 or 3 for Issue 4. The claim window is open until the release of Origin Stories Issue 5 (Date TBC)Link: https://app.punkscomic.com/os4​On this page, you'll find:​context behind the gamification of Origin Stories​details of the game/mint mechanicsuseful resources​ContextPixel Vault has gamified the experience of collecting Set 1 of Origin Stories (Issues 1-8), with a burn-to-claim mechanic.What are Origin Stories?​Origin Stories are a series of short (~5 page) comics which explore the back stories of 16 PUNKS characters, letting us take the time to get to know them outside of the PUNKS Comic series. It'll be released in two sets:Set 1: Issues 1-8Set 2: Issues 9-16GamificationHere's how it works: Origin Stories Issue 1 was dedicated to the Pixel Vault Founder's DAO (PVFD), so the total supply was originally 5,902 (in line with the number of PVFD tokens)For Origin Stories Issues 2-8, each new issue can only be claimed by collectors who burn one of the previous issues, during a limited time window that's open until the release of the following issue. This means the total supply of all 8 Origin Stories Set 1 NFTs is 5,902. For example:When Issue 4 is released, all holders of Issues 1-3 are able to burn their NFTs to receive Issue 4. When Issue 5 is released, the claim for Issue 4 will be closed, and the maximum supply of Issue 4 will be set. From that point onwards, it'll be deflationary as it can be burnt for Issues 5-8Holders of the full Set 1 (Issues 1-8) will receive a physical premium bound copy of all 8 issuesCollectors have a lot of decisions to make:do they want to collect the full set of 8 to be eligible to receive the physical? Keep in mind, given the supply of Origin Stories Set 1 is fixed to 5,902, there can only be a maximum of 737 full sets, which makes the physical quite scarceif not, do they want to hold onto the issue they have, or burn to claim a new issue? What if there's a character or guest artist that they resonate with in the new issue?and the game theory - in each of the 7 burn windows, the supply of previous issues will be decreasing as they're burnt for the current issue. Which issue will become most scarce? How does that affect the value and rarity of the issue that they hold?ResourcesOrigin Stories, Issue #2 — What you Need to Know + Meet Guest Artist Siya OumMediumWhat's On - Previous🟠 Inhabitants StoriesNext - What's On🟠 UPDAO Voting Dashboad (PRISM)Last modified 4mo agoCopy linkOn this pageContextGamificationResources ",https://denze.gitbook.io/pixel-vault/whats-on/origin-stories#gamification
91,ok.io pixel vault learn ecosystem IU planets#planetary dao,"ok.io pixel vault learn ecosystem IU planets#planetary dao.   Planets - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed EventsLearn About Pixel VaultOverviewHistoryEcosystemPUNKSInhabitants UniversePlanetsInhabitants IdentitiesDesignated Observational Travelers (DOTs)SpeciesMintPassGear Pods$POWPixel Vault Founder's DAOPixel Vault SportsGamificationMerch StoreResourcesOfficial LinksPowered By GitBookPlanetsPlanetary DAO​Planets are the setting for the Inhabitants Universe. Each Planet has their own distinct environment, and it’s where Universe’s stories will take place, and where characters like Inhabitants Identities or DOTs come from. Mirroring our real world, there are 9 planets and 1 moon.Structurally, each Planet is designed to be its own decentralised autonomous organisation (DAO). Collectors are able to purchase and own Planetary DAO tokens. These tokens represent proportional ownership of, and therefore voting power in, the specific Planet.What is a decentralised autonomous organisation (DAO)?DAOs are the web3 version of companies/communities. Here's a very concise definition from Packy McCormick:Packy: More simply, DAOs are a new way to finance projects, govern communities, and share value. Instead of a top-down hierarchical structure, they use Web3 technology and rapidly evolving governance and incentive systems to distribute decision-making authority and financial rewards. Typically, they do that by issuing tokens based on participation, contribution, and investment. Token holders then have the ability to submit proposals, vote, and share in the upside. (source: The Dao of DAOs)​Here’s each of the planets and their corresponding token supply:The token supply of each Planet is determined by the real-world radius of the Planet in kilometersExample: with 244 Mercury DAO tokens, you'd have 10% voting power for what happens on Mercury (244/2440 = 10%)United Planets DAOThe United Planets DAO, or UPDAO is like the Federal Government or United Nations. It’s where every Planet comes together to make decisions on behalf of the Inhabitants Universe as a whole.Note: Pixel Vault has been building a custom UPDAO voting dashboard called Planet Referendum and Independence Sustainability Machine (PRISM). For the latest news, check out UPDAO Voting Dashboard (PRISM).Each planet has a fixed amount of voting power within the UPDAO:A breakdown of the voting power that each Planet has within the United Planets DAO (source)​Example: Mercury has 5 out of 193 votes within the UPDAO, giving them 2.6% voting power. If a decision needs to be made by the UPDAO, Mercury would vote on their position amongst their 2440 DAO token holders, and their final decision would have a 2.6% sway within UPDAO PreviousInhabitants UniverseNextInhabitants IdentitiesLast modified 4mo agoCopy linkOn this pagePlanetary DAOUnited Planets DAO ",https://denze.gitbook.io/pixel-vault/learn/ecosystem/IU/planets#planetary-dao
92,ok.io pixel vault learn history partners VSV 01A,"ok.io pixel vault learn history partners VSV 01A.   Velvet Sea Ventures & 01 Advisors - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed EventsLearn About Pixel VaultOverviewHistoryPixel Vault's Origin StorySeparation from BeaniePartnershipsWilliam Morris Endeavor (WME)adidasVelvet Sea Ventures & 01 AdvisorsBlur StudioMajor League Baseball (MLB)Dana White & his familyEcosystemGamificationMerch StoreResourcesOfficial LinksPowered By GitBookVelvet Sea Ventures & 01 AdvisorsThe separation from Beanie was followed by the announcement of PV’s restructure, with the creation of a new entity: Pixel Vault Inc, owned by GFunk, PV employees and their investors.On 3 February 2022, it was announced that Pixel Vault Inc had raised $100m of funding from:​Velvet Sea Ventures (led by Michael Lazerow a.k.a. Laz); and​01 Advisors (led by former Twitter CEO Dick Costolo and former Twitter COO Adam Bain).Note: For Laz’s inside-perspective on his investment, his post Inside Pixel Vault: The Real Story is a great read.Here’s what GFunk, Laz and Adam had to say about the partnership:GFunkGFunk: So yes, could we do this completely on our own without raising capital? We could, but it would be slower. And really it has nothing to do with the money, it has to do with aligning ourselves with like minded people with proven track records and operators themselves, right? People that know how to build businesses and people that want to take an active role in in making this the best company and the best, truly native Web3 entertainment experience it can be. And so that has been the focus in all of these conversations, finding the right partners, the right strategic people to help us build because, frankly, the money is not of concern. (source: MetaVault: Jan 12th Town Hall Recap)​ Adam, Dick, and Laz have been incredible partners. From the outset, we had been somewhat hesitant to take “VC money.” But what drew me to working with these three guys is that they're operators, they've built businesses, and they really believe in this space and the long term vision for Pixel Vault to be the first decentralized entertainment company (source: MetaVault: Feb 2nd Town Hall Recap)​LazLaz: Great entrepreneurs, they shine like a pile of diamonds. And that's what Sean has done to form the company and to give the community a chance to succeed at the highest level. (source: MetaVault: Feb 2nd Town Hall Recap)​AdamAdam: I came to Twitter in 2010, when it was less than 100 people, one office location in San Francisco and zero in revenue. And together with Dick, we took the company from 80 people to about 8500 people, in a couple years. We went from zero to $2B in revenue faster than almost any other consumer internet company on the planet. Took Twitter public in 2013, and ran a public company for a bit. And so our focus has been taking those lessons that we learned around building a real company.You know, the point that we came into Twitter, it was an amazing product. It was time to take it from being an amazing product into an amazing business and company. And so we started 01A after I left Twitter, for this exact purpose, when we realized most people in VC haven't actually built anything before. We wanted to build something for operators by operators, because we feel like we have a good way to relate to the same sort of problems and struggles. (source: MetaVault: Feb 2nd Town Hall Recap)​PreviousadidasNextBlur StudioLast modified 8mo agoCopy linkOn this pageGFunkLazAdam ",https://denze.gitbook.io/pixel-vault/learn/history/partners/VSV-01A
93,ok.io pixel vault learn ecosystem,"ok.io pixel vault learn ecosystem.   Ecosystem - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed EventsLearn About Pixel VaultOverviewHistoryEcosystemPUNKSInhabitants UniversePixel Vault Founder's DAOPixel Vault SportsGamificationMerch StoreResourcesOfficial LinksPowered By GitBookEcosystemA one-by-one breakdown of the core purpose & value of each asset with the Pixel Vault ecosystemThis section will take you through each asset with the Pixel Vault ecosystem. It covers:​PUNKS​​Inhabitants Universe​​Pixel Vault Founder's DAO​​Pixel Vault Sports​Once you've done that, dive deeper and explore how the experience of collecting these assets has been gamified.​PreviousDana White & his familyNextPUNKSLast modified 4mo agoCopy link ",https://denze.gitbook.io/pixel-vault/learn/ecosystem
94,ok.io pixel vault learn ecosystem IU species,"ok.io pixel vault learn ecosystem IU species.   Species - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed EventsLearn About Pixel VaultOverviewHistoryEcosystemPUNKSInhabitants UniversePlanetsInhabitants IdentitiesDesignated Observational Travelers (DOTs)SpeciesMintPassGear Pods$POWPixel Vault Founder's DAOPixel Vault SportsGamificationMerch StoreResourcesOfficial LinksPowered By GitBookSpeciesOriginally, the additional characters in the MetaHero Universe were called Sidekicks. Sidekicks is now a project codename for the additional characters and creatures that'll be released in 2 parts: DOTs & Species.Species (tentative name) are characters/creatures in the MetaHero Universe.What we know:They're native to each Planet​They need to be discovered by the DOTs as part of the MetaHero gameSneak peeks of ""Sidekicks"" which are likely to be closer in style to Species. While these were illustrated by Chris Wahl, the upcoming ""Sidekicks"" (i.e DOTs and Species) will be created by Blur Studio.​PreviousDesignated Observational Travelers (DOTs)NextMintPassLast modified 8mo agoCopy link ",https://denze.gitbook.io/pixel-vault/learn/ecosystem/IU/species
95,ok.io pixel vault start here intro,"ok.io pixel vault start here intro.   Introduction - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed EventsLearn About Pixel VaultOverviewHistoryEcosystemGamificationMerch StoreResourcesOfficial LinksPowered By GitBookIntroductionYour guide to Pixel VaultWhat is this?Hi, I'm denze 👋🏻 I created this handbook to help anyone understand & keep up with the Pixel Vault (PV) ecosystem. PV is often seen as being too complex and too overwhelming for both new & existing collectors, so my goal is to make things easier.Think of this as:1.a quick-reference guide to everything you'd want to know about the PV ecosystem; and2.a way to keep up with current events & things you need to doThings change quickly so I'll do my best keeping it up to date, but if I'm missing things, or you have any feedback / ideas, let me know here or DM me on Twitter!Disclaimer: This is a community-created resource, NOT an official Pixel Vault resourceNothing in this handbook is investment adviceHow to use this Handbook:​Learn about Pixel Vault, if you're new or if you need a refresherCheck out What's On, to keep up with the latest news & announcements​Share any feedback / ideas that you have​Next - Start HereShare Your FeedbackLast modified 8mo agoCopy linkOn this pageWhat is this?How to use this Handbook: ",https://denze.gitbook.io/pixel-vault/start-here/intro
96,ok.io pixel vault learn,"ok.io pixel vault learn.   Overview - Pixel Vault Community Handbook   Pixel Vault Community HandbookDashboardNews & UpdatesLearnShare FeedbackSearch⌃KLinksStart HereIntroductionShare Your FeedbackWhat's On⭐️ Dashboard🟠 Inhabitants Stories🟠 Origin Stories: Burn to Claim🟠 UPDAO Voting Dashboad (PRISM)🗞 News & Updates🟢 Completed EventsLearn About Pixel VaultOverviewHistoryEcosystemGamificationMerch StoreResourcesOfficial LinksPowered By GitBookOverviewA high level overview of Pixel VaultWhat is Pixel Vault?​Pixel Vault (PV) is one of the most complex ecosystems in the NFT space. It was founded in May 2021 by Sean Gearin (a.k.a GFunk). Since then, it has become one of the most ambitious companies in web3, looking to:redefine the future of storytelling, media & entertainment, gaming and sports; andbuild universes as big and as compelling as Disney and MarvelGFunk: ""Pixel Vault’s greatest differentiator is our team. Bull market or bear, we are a team of builders, relentlessly dedicated to telling great stories and embracing new technology for and alongside our community. We have never been more motivated than we are today."" (source: From the Desk: An Open Letter to the Pixel Vault Community)​To make sense of Pixel Vault:​understand how and why they do what they do ​get to know their history & key partnerships​​learn the core purpose and value of each individual asset within their ecosystem​​explore how everything fits together by diving into Pixel Vault's gamification of their ecosystem assets​The Pixel Vault rabbit hole is constantly getting deeper, so once you've done all that - check out What's On to stay up to speed.Understanding Pixel VaultThe Pixel Vault ecosystem is complicated. Because of that, it’s important to understand how PV thinks about building their products, and designing experiences.There are 3 aspects which make Pixel Vault, Pixel Vault.​they're committed to storytelling & empowering their fans to own and build alongside them​​a desire to make every step of the way fun for collectors​​they're relentlessly pushing the boundaries of what's possible with web3 tech ​Develop crypto-native IP assets, and tell their storiesPixel Vault's ambition is to build universes as big and as compelling as Disney and Marvel. They’re doing this through the power of storytelling, and across a broad range of channels. Think: comics, television, movies, video games, consumer goods, real-life experiences and much more. However, there’s one major difference between Pixel Vault & Disney: PV is building with web3 technologies & principles.GFunk: “We do not look at the fan as the customer. Our fans are the owner and the builder.” (source: Pixel Vault banks $100 million in funding to chase an NFT media empire)​To break that down:Fans as owners: PV develops “crypto-native IP assets” in the form of non-fungible tokens (NFTs). They wants their IP assets to be owned by their fans. That way, the success of PV in building a broad fan-base through the stories they tell and the media they create, is the fan’s success as well (as value accrues to the IP assets over time)Fans as builders: IP assets in traditional media companies are tightly protected. However, PV wants to build alongside their fans, rather than treating them as customers and passive consumers of their media. For example, PV will let their fans contribute to stories, and also give full commercial rights to owners of some of their IP assets. Since fans are owners, they’re incentivised to help build with PVGFunk: We’re an IP business leveraging next generation technologies. We’re still approaching IP in a way that’s very similar to what these legacy institutions are doing, but we’re doing it in a way that actually benefits the broader community. This collective mind of our community all working together to develop this IP is going to be tremendously disruptive to legacy institutions. You’ve seen Amazon and Netflix already disrupt what the traditional studios were doing, and I think this is the next logical progression of where that’s going. (source: Comicman: The Exclusive Interview)​Make web3 funOne thing Pixel Vault has become renowned for, is gamifying the collector experience. For the nitty-gritty details of this, check out the Gamification section. Otherwise, just know this:PV wants each person’s collection of their assets to reflect their own decisions - based on their unique personality, personal preferences and risk appetite. Being one of their collectors is like being a part of the game that is Pixel Vault, orchestrated by GFunk and his team.This all stems from GFunk’s desire to create an active, engaged and fun collector experience:GFunk: At the end of the day, NFTs should be fun. If it's not bringing a smile to your face, you're doing something wrong (source: Every Punk has a story: GFunk and the PUNKS Comic | PROOF)​It’s a lot of - do you do Option 1 because of X & Y, or Option 2 because of Z. In the first instance, it may seem like one option is clearly better. But then there’s the game theory element. What if more people go with Option 2, does Option 1 start to become preferable? And then what if Option 3 is unexpectedly introduced?!Also, PV is thinking more broadly than just the collector experience. They want to make participating in the web3 ecosystem more fun and easy in general, for example, by gamifying DAO participation to incentivise engagement.Build web3 idea legos​Packy McCormick, who writes Not Boring, talks about the concept of idea legos. He argues that in web3, every new experiment is a building block for the future; a lego piece that anyone can pick up and use. Even if the things being built look silly or stupid, everything helps to compound human knowledge, enabling us to build faster & potentially solve more and more complex problems.Pixel Vault are constantly building new idea legos which solve problems within the space, and push the boundaries of what’s possible using web3 tech. These legos not only enable PV themselves to build faster and create new experiences, but it helps the broader space too. For example:​developing stories behind NFTs through PUNKS Comic​creation of MintPasses avoid gas warsreleasing a high supply of planet DAO tokens, in a context where 10,000 supply NFT collections were the normcreating an on-chain queue system to distribute PUNKS Comic #2: Elite Ape Collector's Editions​Previous🟢 Elite Ape Comic: Apes Out on the TownNext - Learn About Pixel VaultHistoryLast modified 9mo agoCopy linkOn this pageWhat is Pixel Vault?Understanding Pixel VaultDevelop crypto-native IP assets, and tell their storiesMake web3 funBuild web3 idea legos ",https://denze.gitbook.io/pixel-vault/learn
